"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"mass";"chi.distance";"inertie"
"while";1,07001532814466;-0,0149786505371545;-0,0349429456801976;-0,325782436134979;0,120158138604918;0,255651575047561;-0,265120603731633;-0,951760857126088;0,671950086512722;1,04286107323865;-0,249276597208544;0,541153491569715;-0,00757535787009572;-0,0176721739990002;-0,164762408695791;0,0607692194085823;0,129294168806131;-0,134083070235277;-0,48134704001505;0,339834510695691;0,52742039871875;-0,126070064042843;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,1354239055378;NA
"that_s";-0,67917478671384;-0,883817262051346;-1,11881347256771;0,43153714082033;0,485811179509052;-0,0273097465990058;0,119409130752486;-0,160853175419364;0,551096117177946;-0,307413741721304;0,247615917602362;-0,367427942636186;-0,478137829340089;-0,6052688357414;0,23345802424424;0,262819830312515;-0,014774347050395;0,0645993521883298;-0,087020237598626;0,298138441665678;-0,166308291868823;0,133958163566135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,16310458703659;NA
"since";0,678774992633557;-0,616573520939316;-0,418738851328001;1,04105451878292;-0,189786777546627;-0,441804734056293;-0,375647781957727;-0,128885954534597;-0,298002991313532;0,116049511318716;-0,0666337653804996;0,421308393619102;-0,382700603991248;-0,259906735978044;0,64617142902777;-0,117798627300759;-0,274223483214059;-0,233160569114586;-0,0799981364286211;-0,184967276235192;0,0720306931230232;-0,0413588670147224;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,01087111207545;NA
"got";-0,499190731016542;0,158217086832375;-0,244231490769002;-0,996108149470851;-0,386132637034441;0,451285496864651;-0,218325777116271;-0,162853215530146;-0,510798972837114;-1,48877290558471;-0,319150461259239;-0,239833003135825;0,0760143903416202;-0,117339462157458;-0,47857380774914;-0,185514962908349;0,21681723890243;-0,104893227246286;-0,0782417888076259;-0,245410108887138;-0,715271447862274;-0,153333803734931;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,07468322898288;NA
"3";-0,0379949924698557;0,385956482408976;-0,329912017167816;-0,0552828871335041;-0,482573465611396;-0,179972417571275;-0,920976589400536;1,53563718210074;0,665295351951274;-0,694986479681832;-0,523059719256254;-0,0171065913314818;0,173770262529852;-0,148537206778293;-0,0248901683180378;-0,217270396097077;-0,081029483050251;-0,414653856116337;0,69139420749898;0,29953778013232;-0,312905699303786;-0,235498634889197;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,1043167443977;NA
"very";-0,46529228576714;0,312248941142711;-0,180562350994599;-0,645840611178937;0,020496425917864;0,728023534696093;0,23384803009606;-0,660051132798499;0,0889749565175439;-0,181556512227413;0,885737227328514;-0,288013677664766;0,193280586496653;-0,111767223202529;-0,399772219099279;0,01268718865144;0,450643051837014;0,144750801212152;-0,408568463349142;0,0550750683614497;-0,112382604204134;0,548267065865664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,863281672529722;NA
"three";0,882127676354404;0,363759722557108;0,283932704032523;-0,134879984592302;-0,987591729788333;-0,761895564715597;-1,08670832341801;1,42279816558618;0,0858284036384199;-0,392725036329483;0,105020216674742;0,361849354869579;0,14921447820207;0,116469382533313;-0,0553278586737538;-0,405110779173498;-0,312530063346035;-0,445768471277649;0,583632746287553;0,0352068678021736;-0,16109606902285;0,0430793621724564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,36680155420147;NA
"there_s";-0,50519978729316;0,0805028935868858;-0,192309048162174;0,00947248307697713;0,0435914848795842;1,94554445588397;-0,51470094423889;0,30839955477123;-1,48180026657311;-1,12390069702935;1,31624923619713;-0,162737128444829;0,0259319383407167;-0,0619474177523948;0,00305131699173691;0,0140418766048157;0,626707148292185;-0,1657976819865;0,099342991069017;-0,477323875377955;-0,362035726641278;0,423995865406257;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,54263715787071;NA
"such";1,77600791350825;-0,681764158307664;0,478132595011847;0,0118591049954614;0,585876318665661;0,0559217291185327;-0,155263306606548;-0,013781460994255;0,19433779163246;0,64031573106017;-0,10942670705444;0,821119763568178;-0,31520694261605;0,221059895276498;0,00548294037202116;0,270874144537254;0,0258548605796625;-0,0717844603292022;-0,00637172273116347;0,0898501635628358;0,29604367058169;-0,050592360057166;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,53633153763811;NA
"does";-0,512197133001286;-0,151400497322601;-0,523169890525129;-0,716865575320309;-0,195009539791491;1,16784245739273;0,470604692613676;-0,129047622061221;0,702008027477977;0,0138928864059194;-0,421948086996166;-0,278436840879046;-0,0823032255862233;-0,284401770676228;-0,389697195213753;-0,106009652734005;0,634853933241438;0,255826664133002;-0,0701519198265198;0,381620444256192;0,00755234879759847;-0,22937631780511;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,03294969265651;NA
"look";-0,519228558625454;-0,0340268791335337;-0,420815576338075;-0,529051804947395;-0,647358334868817;-0,404810037408863;-0,70158427996939;-0,59339712024331;1,28998954997755;-0,917302549980631;-0,35836161206845;-0,237267284369813;-0,015548962154482;-0,192296373840787;-0,241756126402449;-0,295817615531595;-0,184982464207883;-0,320596766297992;-0,271159436310127;0,589475120934936;-0,419171637160291;-0,16375733789174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,12568329049348;NA
"least";-0,479094237955836;0,647996951526239;0,430334603292956;-0,723763636516987;-1,49633297480339;-1,2751680941287;-1,59506002955535;2,36856469479708;0,523255798058407;-0,733816794844869;-0,53446469969251;-0,125921562252238;0,170314693866958;0,113105942933175;-0,190228645204414;-0,393285017663164;-0,335155687181726;-0,419233701629751;0,622535908461158;0,137528657890329;-0,192870942485252;-0,140474722136311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,99795249746484;NA
"every";-0,150911788736995;-0,0626091283063993;-0,996441583695697;-0,0670398839606299;0,237295951277158;0,681472242269107;-0,624228084716762;-1,05281589831254;0,541259482222113;-1,23295205370919;-0,963015296691349;-0,0627525136683149;-0,0260342827600814;-0,414342806641273;-0,0278766905473062;0,0986729900333172;0,283371475187385;-0,259568067850565;-0,437784513734815;0,225067858121025;-0,512689175910585;-0,400443405211627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,20364480793314;NA
"can_t";-0,554512229954527;-0,0136851715096253;-0,818737466419767;-0,447657016464815;0,14253668069381;1,02901866353576;0,410915731986381;0,456747471560618;-0,562424479725668;-1,1526670073782;-0,247361610956411;-0,266137127240962;-0,0065681729538593;-0,39295154463116;-0,214852163605077;0,0684102183452721;0,493875619322587;0,197218251539629;0,219215110847391;-0,269934596999703;-0,553220415056;-0,11872075127186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,12465977175078;NA
"after";-0,481740850956153;0,441209220891607;-0,171584721420314;0,00454342925642225;-0,806639068246826;0,342642757937083;-0,316996747903365;0,418154038812192;0,250113862619987;-0,346325244819677;-0,901523914266297;-0,304993626259838;0,279332757336074;-0,108631531440394;0,00287647801057541;-0,510689043744493;0,216929614848907;-0,200692939915164;0,264736354368534;0,158348900216618;-0,219261023999174;-0,570761327851491;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,844928771179384;NA
"through";1,08028262587794;0,203483323804079;-0,0472268449946641;0,0873559601957877;-0,209122972086713;0,353973644706039;-0,512722822139556;-0,143980484696568;-0,402043210258857;0,174338004610007;0,590665698100889;0,726374292518146;0,136820728045412;-0,0317549919799778;0,0587375213341886;-0,140612787117009;0,238009340874534;-0,344751149623329;-0,0968114456371038;-0,270330972115902;0,117223624377652;0,39715938060569;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,968920969058114;NA
"should";-0,5296419950077;0,0682472524796348;-0,0942374811210316;-0,197920268777337;0,289882392468948;1,01418543404979;-0,962460330313856;0,0248315727086627;-0,296514485315942;-1,28696267113661;0,576404673348867;-0,251096449526791;0,0323551435670158;-0,0446767762845071;-0,0938314507682779;0,137429509395731;0,480812254413451;-0,456290048806795;0,0117723288600273;-0,1405736992117;-0,610132429909037;0,273266033155936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,07678410771949;NA
"say";-0,550443623869395;-0,443688841108614;0,888979742842641;-0,204147575187879;0,218697765272427;-0,251413201015116;-0,733300957822149;-1,2382831916658;0,872787757999683;-1,02747213402563;0,519791246767867;-0,232572442697933;-0,187466605297493;0,375610110347921;-0,0862560636065616;0,0924037835599597;-0,106226650198178;-0,309832992150158;-0,523197170698521;0,368768702247701;-0,434125664558698;0,219621255859057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,24568176039716;NA
"going";-0,123251744680049;0,808057918346998;-0,252895406318714;0,240834264313667;0,220623747618017;0,891658641427234;0,724469833657011;-0,548097819631052;0,874156818526298;-1,14905842923175;1,15618117438517;-0,0508266766210391;0,333227725201857;-0,104289258292246;0,0993154725988882;0,0909810396941003;0,367703074239021;0,298757587996589;-0,226025122057306;0,360485655165776;-0,473849853832494;0,47678713853793;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,20191465556671;NA
"ever";-0,614525126642108;-0,189191915177693;0,271480832797218;0,269064140369543;0,387171789481175;-1,00604997939431;0,195315584801536;0,427675190123167;-0,545784610748591;-0,148033049556787;0,378151743191539;-0,396227254892018;-0,121985236971894;0,17504264752007;0,17348443718005;0,249636684761793;-0,648670663472699;0,125933594329028;0,275752055076853;-0,351905444877224;-0,0954472426207884;0,243820831145081;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,884782462530109;NA
"2";-0,173857216487439;0,360193666714049;-0,740054825313831;0,130348732305389;0,388448821062601;0,180279623216009;0,260682119804962;0,322531952853062;1,10605963521226;-1,24071758737113;-0,374582459440182;-0,0871131233702077;0,180479107853975;-0,370812834812289;0,065312705609145;0,194636672298747;0,0903311428518436;0,130617722529899;0,161608280446344;0,554203681640177;-0,62167557056256;-0,18768877508105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,989926076565447;NA
"way";-0,577628289850419;-0,0367437236725621;0,834118853505908;0,229106423733125;1,06570953691904;0,093946991850188;0,681624143758873;0,34018526334943;-0,796196840119996;-0,673383434381508;0,999484686316345;-0,261092616528441;-0,0166084575898309;0,377028406995019;0,10355793974607;0,481709252027041;0,0424647932730123;0,30809957599038;0,153766465515946;-0,359887353011119;-0,304374709305017;0,451775088782475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,18259625428135;NA
"really";-0,56555273459298;-0,104612883890518;-0,234567301931898;0,133581841397906;-0,0499733770244195;0,210820525600779;-1,14907089642972;-0,158447727933884;0,826768078797881;-1,23367286092668;-0,78787430670683;-0,26305313212687;-0,0486581446521165;-0,109103289036596;0,0621323523442653;-0,0232439037867817;0,0980580522094537;-0,534462446829479;-0,0736981161295081;0,384551111448196;-0,573812997863465;-0,366460617064604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,07168098357717;NA
"probably";-0,54031699313152;0,0149150542388832;-0,919250307688711;-1,15576978227945;0,138076199915265;1,86475974997351;-0,815580693037919;1,38571857914589;0,355486117717117;-1,88252280847876;-0,901148932565428;-0,149643572959125;0,00413080105855996;-0,25459110528628;-0,320096391446247;0,0382409144235616;0,516454813088723;-0,22587927178697;0,38378189458268;0,0984537104492079;-0,52137438359122;-0,249577836254666;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,8672976450792;NA
"much";-0,569954019353707;0,269406839025375;0,187965860024993;-0,168357489595315;1,35068725531182;-0,694733954583614;-0,790352396749552;-0,514643236523297;0,910568111401618;-1,0765366268157;0,718928400959692;-0,229593457830154;0,108524627662186;0,0757179180981876;-0,0678191167624777;0,54409469336808;-0,27985831398424;-0,318376103180821;-0,207312723851427;0,366802363326839;-0,433659134313498;0,289604515283195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,29600948026217;NA
"last";1,10528782739512;0,32291875159537;-0,28554039005931;0,0229843308147622;0,816542620208511;-0,250964132488879;-0,0421670545571657;-0,433378386725589;-0,197406329094021;-0,532744754725194;1,58144028331835;0,486997958401903;0,142280380602091;-0,12581119917686;0,0101270654616752;0,359774693191776;-0,110576645399441;-0,0185791148442824;-0,190949709496279;-0,0869786827119695;-0,234731263178694;0,696794237864381;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,2487929282265;NA
"anything";-0,416751419312986;0,495622827679161;0,0944626772269652;-0,262093202345884;-0,954405578616809;0,537685779475075;-0,996242298768362;-0,345620992901112;1,0345520340133;0,206341761157786;0,607462721416274;-0,201191328863251;0,239267368255428;0,0456028958236142;-0,126528374523403;-0,460749784494933;0,259573720616942;-0,480946921043253;-0,166852333603184;0,499441366857099;0,0996137534354519;0,29325930637045;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,0985237080664;NA
"2023";-0,525435758081767;-0,480006730380019;1,01654559350897;-0,196796762272216;-0,124947523507365;0,292749310042276;0,623030709806219;-1,25200110241654;0,877780385523732;-1,52719747650049;-0,403096611022464;-0,200017095721807;-0,182723673942631;0,386967377372179;-0,0749144233746993;-0,0475636467164199;0,111440582161724;0,237168466752016;-0,4765979865171;0,33414376675655;-0,581356710396866;-0,153446377015455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,35571735576724;NA
"used";-0,703035402354301;-1,25761909005569;-0,309847494926943;1,43525613761991;0,108470299257852;0,175453687605429;-0,203403662711457;0,130570493096818;-1,27679354678795;-0,186983117202999;1,71633769387198;-0,235080502921944;-0,420521821780942;-0,103606596044252;0,479919977747378;0,0362702253915502;0,0586680855383266;-0,0680139793334012;0,0436600732782121;-0,426933363670271;-0,0625232884187555;0,573907838649609;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,62029481200393;NA
"until";-0,220120420051636;-0,162216132315597;0,857748101027321;0,143208452571938;-0,489370324227867;-0,196469565523486;-1,01981230025687;0,213804891126497;0,17638541049376;-1,43185305999842;0,91280388754346;-0,097381765678644;-0,0717647794000564;0,37946967648867;0,0633557394097753;-0,216498524911324;-0,0869185747887678;-0,451167240351972;0,0945877615704368;0,0780332997266017;-0,633454993145598;0,403826479462744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,12446426588926;NA
"under";-0,451018232335971;0,895384624032113;0,312669164332444;-0,105433280598726;-1,11104604711147;-0,383409255915202;-0,844973121255196;1,79500975772819;-0,120729330411615;-0,522329660104134;-0,116006308168784;-0,173824585504262;0,345085519787441;0,120504192499174;-0,0406344909905463;-0,428202464488035;-0,147767762386847;-0,325656685326671;0,691805352296227;-0,0465296618017281;-0,201308351092444;-0,0447093864229804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,39887187199616;NA
"too";-0,586394326085761;-0,302754788020764;-0,642999671205105;-0,968090055695854;0,196187812109941;-0,507935802435015;-0,383412688193817;-0,0550466291204934;0,206239566146138;-0,167162489365469;0,555919435303873;-0,362815122273339;-0,187321074826579;-0,397838099640613;-0,598978701368822;0,121385732898099;-0,31427110063905;-0,237225899296721;-0,0340585653486798;0,127604975151086;-0,103427124582679;0,343959634194008;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,966280878037109;NA
"though";-0,715290465772126;-0,991396168627521;0,911872093158004;-0,198946780338853;2,37109803963073;-0,422360696854594;-1,17717060569484;-0,691278124213449;0,08784420854496;-0,852955895878009;0,935151574047656;-0,209660331304709;-0,290590269428927;0,267280796134548;-0,0583137199135229;0,694997660856974;-0,12379905488749;-0,345043015393373;-0,2026220220758;0,0257482054466578;-0,250011742467513;0,274104294991977;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,91324014888112;NA
"they_re";-0,552023520167264;0,0253118126891115;-0,840922351317581;-1,23328555076789;1,07101173059479;0,846594318790757;-0,743823584522069;-0,303868205195055;0,0942561394602492;-0,72197067144857;0,945865293802693;-0,217061444376186;0,00995287052336691;-0,330659498221933;-0,484940828059;0,421133058091986;0,332889775388039;-0,292479243580982;-0,119484168898551;0,0370625037251414;-0,283886448704916;0,371924165107872;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,41186782916681;NA
"these";-0,757715567823061;-0,676494607560527;-1,59261938038955;-0,471444976294268;1,43760413624769;-1,8017617081673;-0,994161481168814;0,611852360602952;-0,100604098408784;0,426299748328381;0,818161430027997;-0,225133140144146;-0,201000694400736;-0,473200521920979;-0,140076161062981;0,427142251290306;-0,535341080976584;-0,295386165430028;0,181794131065442;-0,0298915814165101;0,126662569781382;0,243092869816871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,93188078170543;NA
"second";2,37401626741312;-0,674805274439878;0,187378747816107;-0,0020127160353205;0,874752720243371;-0,289741112000231;-0,248981081315942;0,169165551564087;-0,0303421301791861;-0,0689358739902491;-0,163598757069028;0,891039128058301;-0,253274550642083;0,070328834036446;-0,000755432372455963;0,328320791989184;-0,108748483042472;-0,0934500275520497;0,0634928781374417;-0,0113883066385866;-0,0258736900396815;-0,0614034940919138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,95848702554764;NA
"nothing";-0,52649617087214;0,412686647448374;-0,522424610507762;0,183958774511932;-0,225267341889765;-0,216580399324655;-1,22201215843265;-0,173907272336801;0,0197487782606094;-0,434765054791964;-0,179337395534457;-0,326703876237846;0,256082256343186;-0,32417737248156;0,114150962582418;-0,139783948785935;-0,134393486393824;-0,758288722799997;-0,107913757253481;0,012254604621369;-0,269782453342455;-0,111283282798529;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,9203023877115;NA
"most";-0,511346514051683;0,637051589069368;-0,328025930129479;-0,49312253947634;1,24566468110701;-0,220169824985443;-0,219314596540781;-0,760529924480528;-0,118994951892604;0,491453035739066;1,62428214233413;-0,206384186997951;0,257119919023336;-0,132394302187766;-0,199028822146038;0,502761797367701;-0,0888625796449824;-0,0885174015272113;-0,306956918328893;-0,048027464211349;0,198354994981799;0,655575309871062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,26681004716995;NA
"maybe";-0,644614131809079;-0,197466080530831;-1,19532412668481;0,868819176457513;0,0620183827836552;-0,500183248772432;0,0230627577705569;0,638012156198179;-0,530456810780531;0,40664748568419;-0,0540490854123374;-0,332901469834419;-0,101978447581762;-0,617307531848795;0,448688861429895;0,032028479933399;-0,258312268512623;0,0119104214155322;0,329491976811808;-0,273946603523764;0,210007101936811;-0,0279128537354226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,16730757566127;NA
"getting";-0,53748930452866;0,563943297545641;-0,30803383253044;0,149496540523788;0,225888154775573;-0,439765489199129;0,619850238163451;0,621972662106181;-0,607670160922788;-0,0569267977771634;-0,051425822093658;-0,36960338064085;0,387794412849574;-0,21181881182705;0,102800979119311;0,155331510689295;-0,302403806229614;0,426238702028035;0,427698182352158;-0,417863097738451;-0,0391455917917259;-0,0353628575264746;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,839205998342303;NA
"first";0,514791636942629;-0,248595517088718;0,219147932039528;0,446361341176204;0,0526964213534958;-0,334616299682524;0,940036247218077;0,95262620660359;0,299059253787269;-0,732009869836918;-0,228272177666536;0,289713630599321;-0,139904195480383;0,123331729719961;0,251202535999534;0,0296564094175723;-0,188314836687096;0,529032125879039;0,53611748348962;0,16830409812716;-0,411959367258765;-0,128466658373387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,946347037615942;NA
"000";-0,481685811929558;0,585816344825939;-0,0603727679943026;-0,401763655835702;0,121361085824659;0,829531602937656;-0,0626408261024787;0,603781237532263;0,0626367105661725;1,26281901809851;-0,806747070485818;-0,239025340983242;0,290697687388089;-0,0299585769365585;-0,199365836510971;0,060222606111508;0,411635695588113;-0,0310840478332514;0,299612346069139;0,0310820055944216;0,626644461857767;-0,400329403180147;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,02679278730126;NA
"something";-0,594156925076191;-0,105390989711683;-0,709809754490656;-0,709846012993732;0,321021963190694;-0,145933350342773;-0,444535970260384;0,616694294358868;-1,12744608209558;-0,383481514602728;0,730871845711944;-0,29609987495337;-0,0525219139217127;-0,353735807284269;-0,353753876817373;0,159982252408925;-0,0727263202099014;-0,221535826060591;0,307331440125353;-0,561866116232437;-0,191109156063839;0,364232163236158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,08041293829593;NA
"six";3,09589957628733;-0,411089115901326;-0,11333072340196;0,108626678392405;0,253872159699822;-0,165524077933581;-0,0400904388831131;0,12977374342189;-0,088061769934276;-0,0263806857849323;-0,125575994809829;0,983308489811658;-0,130568646616019;-0,0359956968020533;0,0345016149430097;0,0806339623777538;-0,052573162368375;-0,0127333810230742;0,0412182696876796;-0,0279698626749572;-0,00837893854764046;-0,039884995869643;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,40556088342029;NA
"same";-0,496015508411674;1,04186686695668;-0,0157827147826409;0,0962032746233472;0,337838021280663;-0,444510334491006;-1,43914177894654;-0,639482839346932;-0,621239152413169;0,75039762026469;-1,69780475812422;-0,175759585736378;0,369178152342734;-0,00559249330908033;0,0340889496548744;0,119710512391893;-0,157509091794032;-0,509949706398343;-0,226596219317916;-0,220131697940248;0,265898087133643;-0,601605102841864;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,43458993164373;NA
"either";1,59791800522417;-0,746833840684253;0,950785628481245;0,507812232307792;0,691460825034543;0,141224993631876;0,365191566173261;0,238080320361767;0,542180777413178;0,159296488327687;0,107201939574093;0,694621792107164;-0,324651865193542;0,413310579770785;0,220748149596132;0,30058097842762;0,0613911088342324;0,158750335954882;0,10349453367098;0,235688303167948;0,0692468648809252;0,0466011416986777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57389695434263;NA
"eight";3,09589957628733;-0,411089115901326;-0,11333072340196;0,108626678392405;0,253872159699822;-0,165524077933581;-0,0400904388831131;0,12977374342189;-0,088061769934276;-0,0263806857849323;-0,125575994809829;0,983308489811658;-0,130568646616019;-0,0359956968020533;0,0345016149430097;0,0806339623777538;-0,052573162368375;-0,0127333810230742;0,0412182696876796;-0,0279698626749572;-0,00837893854764046;-0,039884995869643;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,40556088342029;NA
"course";-0,699996740541307;-1,55683582023044;0,567852975653461;-0,510323294691536;1,2091337097969;-0,032879005515243;-0,146871593792639;-0,131806280584852;1,33886196169349;1,94039723477421;0,438187575628107;-0,213513383674883;-0,474866902303879;0,173206821174429;-0,155659086831526;0,36881061688153;-0,0100287720111326;-0,044798852823428;-0,0402036228561725;0,408380398305441;0,59186101202364;0,133656210862213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,77812325173726;NA
"come";-0,4518910991151;0,309002693920161;-0,0823982380574863;-0,421492468620782;-0,535303117086081;1,11052755316507;-0,0441626084786047;-0,55734454910201;-1,15384573940394;-0,156046169614691;0,716964599763684;-0,22086114492115;0,151024636016439;-0,0402720240175091;-0,206003856631655;-0,261628652458541;0,542768793939108;-0,0215844133473511;-0,272401371638609;-0,563940497093608;-0,0762673479277409;0,350415448947377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,06288216416641;NA
